"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.732035051E1,-7.153040171E-2,-3.588043213E0,4.965680242E-1,3.622947764E0
2.733045874E1,-5.371832848E-2,-3.160698414E0,4.078703523E-1,3.187359149E0
2.734012166E1,-7.311010361E-2,-2.796793938E0,4.076805711E-1,2.827296388E0
2.735043593E1,-5.850583315E-3,-2.410315990E0,3.557668328E-1,2.436437449E0
2.736022124E1,-2.525517344E-2,-1.979429245E0,3.456206918E-1,2.009535176E0
2.737028468E1,1.474617422E-2,-1.526876450E0,2.176620960E-1,1.542383198E0
2.738054390E1,-4.255169630E-2,-1.115036011E0,1.030495167E-1,1.120595893E0
2.739006853E1,-1.562945843E-1,-5.883026123E-1,4.582858086E-2,6.104328133E-1
2.740024150E1,-1.186989844E-1,-3.918075562E-2,8.240103722E-3,1.252696285E-1
2.741034384E1,-2.218109667E-1,1.001488686E0,7.007884979E-2,1.028149181E0
2.742030499E1,-2.197028697E-1,1.001266479E0,6.826329231E-2,1.027357674E0
2.743024483E1,-2.489527315E-1,1.944899559E0,2.912223339E-2,1.960984411E0
2.744045082E1,-2.465367019E-1,1.944607735E0,2.648425102E-2,1.960352265E0
2.745038390E1,-1.703224033E-1,2.657825470E0,-1.061439514E-3,2.663277506E0
2.746049223E1,-1.687982082E-1,3.050159454E0,-8.061897755E-2,3.055890206E0
2.747054890E1,-1.389141381E-1,3.375408173E0,-8.395004272E-2,3.379308373E0
2.748004504E1,-1.527418345E-1,3.801411629E0,-1.946727037E-1,3.809456379E0
2.749034936E1,9.465996176E-2,4.145812988E0,-1.692043543E-1,4.150344077E0
2.750007114E1,2.027683109E-1,4.449506760E0,-1.165617704E-1,4.455649452E0
2.751051259E1,3.040658534E-1,4.659615517E0,-4.526150227E-2,4.669745326E0
2.752040827E1,4.148979783E-1,4.849023819E0,-6.460195780E-2,4.867170199E0
2.753037400E1,4.570229650E-1,4.944236755E0,-6.983709335E-2,4.965805504E0
2.754004457E1,5.176874399E-1,5.001152992E0,-7.497441769E-2,5.028434418E0
2.755058931E1,5.671878457E-1,5.057281494E0,-1.553319693E-1,5.091357990E0
2.756073129E1,5.604341626E-1,4.980297089E0,-1.971355677E-1,5.015606441E0
2.757136952E1,5.255554914E-1,4.884237289E0,-2.382628322E-1,4.918206142E0
2.758006556E1,5.457595587E-1,4.738188744E0,-3.354645967E-1,4.781299255E0
2.759052249E1,4.161004722E-1,4.565643311E0,-3.365849853E-1,4.596904164E0
2.760040504E1,2.785805464E-1,4.239984512E0,-3.941716552E-1,4.267370042E0
2.761018046E1,3.029464483E-1,3.979588509E0,-4.296995997E-1,4.014167784E0
2.762078556E1,1.285245121E-1,3.577441216E0,-4.571390152E-1,3.608819790E0
2.763007629E1,1.175177991E-1,3.173856735E0,-4.918982387E-1,3.213898083E0
2.764003416E1,5.875188112E-2,2.810050964E0,-4.232130647E-1,2.842348941E0
2.765039926E1,9.956929088E-2,2.473635674E0,-3.744130135E-1,2.503791643E0
2.766065145E1,3.187328577E-3,2.061897278E0,-2.872461677E-1,2.081811928E0
2.767037140E1,2.126035094E-2,1.656967163E0,-2.209985256E-1,1.671775263E0
2.768023494E1,4.925692081E-2,1.197247505E0,-8.701437712E-2,1.201415555E0
2.769020666E1,1.057113707E-1,7.183732986E-1,-5.829226971E-2,7.284456595E-1
2.770008436E1,1.065622568E-1,1.014938354E-1,-1.695067883E-1,2.244750865E-1
2.771074197E1,2.010006309E-1,-4.155435562E-1,-2.346648574E-1,5.178274771E-1
2.772066608E1,2.569603622E-1,-9.900493622E-1,-2.040780187E-1,1.043012083E0
2.773015186E1,3.089593351E-1,-1.462289810E0,-1.924787760E-1,1.506915870E0
2.774048483E1,3.073897660E-1,-1.921895027E0,-1.047764421E-1,1.949140084E0
2.775020895E1,3.059719205E-1,-2.333660603E0,2.062088251E-2,2.353723825E0
2.776033817E1,4.189844728E-1,-2.678391457E0,2.161830664E-2,2.711050744E0
2.777039530E1,3.578432798E-1,-3.033835411E0,-6.226062775E-3,3.054872809E0
2.778007999E1,3.952721953E-1,-3.512556553E0,3.744572401E-2,3.534925152E0
2.779055384E1,3.841849864E-1,-3.885977745E0,3.866469860E-2,3.905114095E0
2.780002270E1,3.671359718E-1,-4.124581337E0,1.347321272E-2,4.140910716E0
2.781022140E1,3.372153342E-1,-4.469233036E0,-2.323764563E-2,4.481997111E0
2.782020166E1,2.944964767E-1,-4.726893425E0,-1.123028994E-2,4.736071763E0
2.783080551E1,2.745026052E-1,-4.994896889E0,-9.548586607E-2,5.003345297E0
2.784022171E1,2.546193302E-1,-5.167131901E0,-9.357827902E-2,5.174247769E0
2.785046400E1,1.997880936E-1,-5.338103771E0,-1.438908577E-1,5.343778788E0
2.786048030E1,1.431387961E-1,-5.346890926E0,-9.624034166E-2,5.349672279E0
2.787005462E1,8.558992296E-2,-5.413727283E0,-1.991876960E-1,5.418066488E0
2.788045108E1,1.305550337E-2,-5.345685482E0,-1.387915611E-1,5.347502858E0
2.789014910E1,2.276389301E-2,-5.240128994E0,-1.842307448E-1,5.243415970E0
2.790069160E1,-5.418590456E-2,-5.153624058E0,-1.782791615E-1,5.156991419E0
2.791053832E1,-1.395866573E-1,-4.665022850E0,-6.132191420E-2,4.667513578E0
2.792018119E1,-1.817693561E-1,-4.665193558E0,-5.986309052E-2,4.669117114E0
2.793057348E1,-1.331294775E-1,-4.004256248E0,3.745257854E-2,4.006643765E0
2.794012322E1,-1.323807687E-1,-4.004118919E0,3.898096085E-2,4.006496288E0
2.795044640E1,-2.038532346E-1,-3.372195721E0,-2.855867147E-2,3.378472394E0
2.796007067E1,-2.683029473E-1,-3.371958256E0,-2.995944023E-2,3.382748368E0
2.797022301E1,-2.001456767E-1,-2.576939106E0,-5.690783262E-2,2.585326275E0
2.798077900E1,-3.039976656E-1,-2.135509491E0,-5.909621716E-3,2.157046659E0
2.799080197E1,-1.214024052E-1,-1.694894791E0,-4.820704460E-3,1.699243989E0
2.800007640E1,-2.202273607E-1,-1.692877769E0,-9.329319000E-3,1.707167909E0
2.801016624E1,-9.619802237E-3,-7.254629135E-1,-1.607596278E-1,7.431235681E-1
2.802009228E1,1.639637351E-2,-1.375713348E-1,-8.055222034E-2,1.602603302E-1
2.803061395E1,1.018529534E-1,4.944896698E-1,5.214750767E-3,5.048972681E-1
2.804004634E1,2.056249976E-1,9.445915222E-1,4.402875900E-3,9.667234190E-1
2.805047436E1,1.739401519E-1,1.400325775E0,-1.485288143E-2,1.411165497E0
2.806293650E1,2.132852077E-1,1.844028473E0,-6.214100122E-2,1.857361864E0
2.807040468E1,1.743810773E-1,2.255835533E0,-1.773381233E-1,2.269504687E0
2.808037275E1,9.151419997E-2,2.583488464E0,-1.193520427E-1,2.587862517E0
2.809045822E1,2.589362860E-2,3.052512169E0,-1.211611629E-1,3.055025540E0
2.810072457E1,-3.019538522E-2,3.456171989E0,-2.826340199E-1,3.467840621E0
2.811047738E1,-1.699531376E-1,3.714696884E0,-4.728816152E-1,3.748529583E0
2.812028233E1,-2.267377824E-1,4.051208496E0,-4.280397296E-1,4.080063518E0
2.813029452E1,-3.641547263E-1,4.357499123E0,-4.944820404E-1,4.400559028E0
2.814018233E1,-4.809843302E-1,4.596549034E0,-3.900755644E-1,4.638078039E0
2.815077921E1,-5.186083317E-1,4.693087578E0,-3.279591799E-1,4.733031041E0
2.816007775E1,-6.056494713E-1,4.864940643E0,-2.733433247E-1,4.910109502E0
2.817179957E1,-5.965429544E-1,4.961664200E0,-2.846195698E-1,5.005495323E0
2.818064567E1,-6.735016704E-1,4.989837646E0,-2.496637106E-1,5.041271289E0
2.819016968E1,-5.510101914E-1,4.960552216E0,-2.055251598E-1,4.995290893E0
2.820034082E1,-5.167126060E-1,4.798815727E0,-3.001450300E-1,4.835877515E0
2.821039879E1,-3.676760197E-1,4.654665947E0,-1.886568069E-1,4.672974655E0
2.822026322E1,-2.299414128E-1,4.472270966E0,-1.727793217E-1,4.481510163E0
2.823006457E1,-1.502639204E-1,4.254103661E0,-1.490495205E-1,4.259365324E0
2.824068645E1,-2.414613962E-2,3.985563278E0,-1.139261723E-1,3.987264332E0
2.825059311E1,8.764502406E-2,3.690627098E0,-6.137990952E-2,3.692177883E0
2.826004754E1,1.448661685E-1,3.259392738E0,-6.411898136E-2,3.263240487E0
2.827047405E1,2.519155741E-1,2.888337135E0,4.793405533E-4,2.899302174E0
2.828028176E1,2.789701521E-1,2.476368904E0,-3.039968014E-2,2.492218176E0
2.829243988E1,3.057348728E-1,2.131399155E0,7.230150700E-2,2.154428852E0
2.830011103E1,3.052688241E-1,1.751722336E0,2.018327117E-1,1.789540902E0
2.831010160E1,2.641224861E-1,1.311919212E0,2.537657022E-1,1.362090210E0
2.832026103E1,1.672270298E-1,8.519563675E-1,2.510284185E-1,9.037753031E-1
2.833050119E1,1.547267437E-1,2.992677689E-1,1.594816446E-1,3.727411403E-1
2.834053801E1,2.996842563E-2,-3.135623932E-1,-6.010293961E-2,3.206740468E-1
2.835020478E1,-4.646849632E-2,-8.880462646E-1,-5.903196335E-2,8.912184143E-1
2.836010994E1,2.107390761E-2,-1.351775169E0,8.095860481E-2,1.354361294E0
2.837096655E1,-8.385981619E-2,-2.242396832E0,2.439572811E-1,2.257186562E0
2.838002369E1,-1.258731633E-2,-2.238132954E0,2.769159079E-1,2.255233908E0
2.839054551E1,-1.362948418E-1,-3.100019455E0,3.632694483E-1,3.124205755E0
2.840029171E1,-1.355045736E-1,-3.099993706E0,3.634325266E-1,3.124164795E0
2.841042890E1,-3.435076773E-2,-3.497332096E0,3.343905807E-1,3.513449705E0
2.842140306E1,-3.389590979E-2,-3.851572037E0,3.446885943E-1,3.867113434E0
2.843077108E1,9.373214841E-2,-4.423728466E0,3.652105927E-1,4.439767791E0
2.844033525E1,9.375092387E-2,-4.423608303E0,3.661169410E-1,4.439723107E0
2.845110796E1,1.701180488E-1,-4.844856262E0,3.671587110E-1,4.861725812E0
2.846020874E1,1.698775142E-1,-4.844723701E0,3.682020307E-1,4.861664206E0
2.847007603E1,2.238721848E-1,-5.197817326E0,2.927234173E-1,5.210864679E0
2.848191067E1,2.817997634E-1,-5.254844189E0,2.939081192E-1,5.270595843E0
2.849017895E1,3.285609484E-1,-5.302557468E0,2.359184027E-1,5.317962532E0
2.850071640E1,3.279052973E-1,-5.302359104E0,2.567117214E-1,5.318687325E0
2.851059676E1,4.416751862E-1,-5.072371960E0,3.250863552E-1,5.101932517E0
2.852110004E1,4.121210575E-1,-5.016943932E0,3.055546284E-1,5.043107555E0
2.853013806E1,4.202991724E-1,-4.864503860E0,2.975753546E-1,4.891686856E0
2.854018087E1,4.190816581E-1,-4.577071190E0,2.988756895E-1,4.605924097E0
2.855049061E1,4.357070625E-1,-4.224823475E0,3.264022470E-1,4.259754977E0
2.856030801E1,3.865695000E-1,-4.023597717E0,2.701436281E-1,4.051142080E0
2.857098462E1,3.976453245E-1,-3.662792206E0,2.974998355E-1,3.696305547E0
2.858048431E1,3.770142198E-1,-3.279613018E0,1.838471889E-1,3.306327428E0
2.859040952E1,4.019737542E-1,-2.882229805E0,7.963097095E-2,2.911214976E0
2.860020514E1,3.429498672E-1,-2.546984196E0,1.571866274E-1,2.574771978E0
2.861016567E1,3.652779758E-1,-2.084531784E0,9.169781208E-2,2.118279785E0
2.862007624E1,2.680847645E-1,-1.710958481E0,2.585971355E-2,1.732026873E0
2.863158796E1,2.378414571E-1,-1.295904160E0,3.282833099E-2,1.317958212E0
2.864018041E1,2.361725271E-1,-6.830215454E-1,3.316056728E-2,7.234607918E-1
2.865039988E1,1.992546618E-1,-1.733255386E-1,2.211695910E-2,2.650157023E-1
2.866037468E1,1.973866224E-1,3.436746597E-1,5.010908842E-2,3.994805016E-1
2.867068556E1,1.952708364E-1,8.797607422E-1,5.834388733E-2,9.030579562E-1
2.868000843E1,1.929270327E-1,1.386942863E0,1.703219414E-1,1.410617209E0
2.869026004E1,1.483975202E-1,1.786412239E0,2.984285355E-3,1.792567828E0
2.870000671E1,1.393103600E-1,2.213448524E0,-7.605314255E-3,2.217841200E0
2.871058259E1,1.750671864E-1,2.586684227E0,-9.877026081E-3,2.592620559E0
2.872015723E1,1.894440204E-1,2.919300079E0,-2.219802141E-2,2.925524695E0
2.873016671E1,3.381997645E-1,3.407460213E0,-1.009212136E-1,3.425689606E0
2.874003416E1,3.218132257E-1,3.723715782E0,-2.508794665E-1,3.746006338E0
2.875035723E1,4.028210044E-1,4.039707184E0,-3.561093807E-1,4.075329776E0
2.876033957E1,4.450414479E-1,4.240804672E0,-4.035270810E-1,4.283143736E0
2.877079093E1,3.965853453E-1,4.589059830E0,-3.784657121E-1,4.621686527E0
2.878037072E1,3.918893933E-1,4.761404991E0,-3.980115056E-1,4.794055480E0
2.879030660E1,3.873160779E-1,4.885890961E0,-4.269202948E-1,4.919776942E0
2.880000884E1,3.381754756E-1,4.954181671E0,-3.851310611E-1,4.980622915E0
2.881028426E1,2.965949774E-1,5.011667252E0,-4.711913466E-1,5.042499232E0
2.882040145E1,2.317420840E-1,4.934215546E0,-5.573102832E-1,4.970994085E0
2.883048942E1,1.157532409E-1,4.819420815E0,-5.559633970E-1,4.852763244E0
2.884028848E1,-8.404500782E-3,4.666368484E0,-6.018866301E-1,4.705032729E0
2.885022895E1,-2.819580585E-2,4.470960617E0,-5.496184230E-1,4.504704680E0
2.886203926E1,-1.034900546E-1,4.231637955E0,-4.813700318E-1,4.260186273E0
2.887060093E1,-1.897934079E-1,3.969352722E0,-4.300215840E-1,3.997086581E0
2.888022228E1,-2.730420828E-1,3.547991753E0,-3.338409066E-1,3.574107890E0
2.889011025E1,-3.132439554E-1,3.190280914E0,-2.934604883E-1,3.219026739E0
2.890070202E1,-3.100468516E-1,2.874252319E0,-2.738319635E-1,2.903866283E0
2.891132582E1,-3.119808733E-1,2.471007347E0,-2.391316891E-1,2.502077804E0
2.892058770E1,-2.899602056E-1,2.135740280E0,-1.055545211E-1,2.157916871E0
2.893046738E1,-2.812578380E-1,1.696043015E0,-4.132980108E-2,1.719702309E0
2.894010009E1,-2.312408984E-1,1.312843323E0,3.418821096E-2,1.333491199E0
2.895043749E1,-2.177456021E-1,7.985267639E-1,-2.850949764E-2,8.281732496E-1
2.896045473E1,-1.398538798E-1,7.984714508E-1,-2.876251936E-2,8.111368861E-1
2.897013212E1,-8.200526237E-2,-8.389816284E-1,-3.135576844E-1,8.994072811E-1
2.898029046E1,-2.148690820E-1,-8.282938004E-1,-2.382791042E-1,8.882658800E-1
2.899027254E1,-2.216275334E-1,-1.791975021E0,-3.257375956E-2,1.805922006E0
2.900035254E1,-2.207815945E-1,-1.791912079E0,-3.144282103E-2,1.805735878E0
2.901034332E1,-2.324312031E-1,-2.550846577E0,3.615683317E-2,2.561669346E0
2.902004202E1,-2.318708003E-1,-2.550773144E0,3.724819422E-2,2.561561072E0
2.903047666E1,-2.687507570E-1,-3.282548428E0,9.249269962E-3,3.293544701E0
2.904023327E1,-2.683065236E-1,-3.282425404E0,1.078242064E-2,3.293390530E0
2.905007488E1,-3.805761337E-1,-3.994234085E0,5.556815863E-2,4.012708803E0
2.906034134E1,-3.799110651E-1,-3.994112968E0,5.714142323E-2,4.012547316E0
2.907049561E1,-4.176154435E-1,-4.616463661E0,3.018569946E-2,4.635412664E0
2.908008171E1,-4.170989096E-1,-4.865298271E0,3.346323967E-3,4.883145499E0
2.909003629E1,-4.541180730E-1,-4.955241203E0,8.194023371E-2,4.976680903E0
2.910033785E1,-4.690918922E-1,-5.116571903E0,1.309867501E-1,5.139699677E0
2.911048077E1,-5.126755238E-1,-5.201186657E0,1.425921321E-1,5.228337341E0
2.912038020E1,-5.119677782E-1,-5.201059818E0,1.441599727E-1,5.228184803E0
2.913053535E1,-5.398742557E-1,-5.200902462E0,5.032372475E-2,5.229090084E0
2.914017473E1,-5.295377374E-1,-5.248625278E0,5.224537849E-2,5.275529083E0
2.915043212E1,-5.459601879E-1,-4.976841927E0,1.045777798E-1,5.007790391E0
2.916078390E1,-5.529912114E-1,-4.812553406E0,1.999981999E-1,4.848347022E0
2.917020020E1,-5.232611895E-1,-4.592222214E0,2.490450144E-1,4.628642409E0
2.918005848E1,-5.108796954E-1,-4.312824726E0,2.599477768E-1,4.350750283E0
2.919015520E1,-4.905746579E-1,-3.968074799E0,3.466528654E-1,4.013284105E0
2.920001004E1,-4.750620723E-1,-3.669808388E0,3.567423820E-1,3.717585601E0
2.921018166E1,-4.545691609E-1,-3.296311855E0,2.425742149E-1,3.336337396E0
2.922020025E1,-4.309478402E-1,-2.864480972E0,2.239856124E-1,2.905363460E0
2.923014364E1,-4.102301896E-1,-2.519740582E0,1.863462329E-1,2.559708250E0
2.924010457E1,-3.894236684E-1,-2.136743069E0,2.057811618E-1,2.181666249E0
2.925022702E1,-3.663410544E-1,-1.754479408E0,9.651970863E-2,1.794914989E0
2.926005067E1,-2.870091498E-1,-1.239048004E0,3.111493587E-2,1.272235178E0
2.927028155E1,-2.185788751E-1,-7.601938248E-1,-1.593697071E-2,7.911544494E-1
2.928007254E1,-2.402779460E-1,-1.973152161E-1,-2.648317814E-2,3.120386908E-1
2.929058718E1,-2.379458547E-1,4.057941437E-1,4.928123951E-2,4.729860012E-1
2.930025140E1,-2.922355533E-1,9.130277634E-1,4.787242413E-2,9.598505531E-1
2.931024462E1,-1.933922619E-1,1.384419441E0,2.939546108E-2,1.398170894E0
2.932075744E1,-2.380734384E-1,1.834197044E0,-3.934168816E-2,1.850001494E0
2.933028962E1,-2.915506363E-1,2.216831207E0,-2.254092693E-2,2.236034541E0
2.934004947E1,-2.362999320E-1,2.544671059E0,-4.827094078E-2,2.556074830E0
2.935047921E1,-3.181084096E-1,2.879405975E0,-5.116248131E-2,2.897376284E0
2.936028619E1,-3.704328239E-1,3.262026787E0,-1.113548279E-1,3.284880383E0
2.937140796E1,-2.214567959E-1,3.621957779E0,-1.464480162E-1,3.631675686E0
2.938008770E1,-2.731783390E-1,3.984496117E0,-1.151491404E-1,3.995509358E0
2.939020827E1,-2.692731023E-1,4.146827698E0,-1.189515591E-1,4.157263214E0
2.940008535E1,-2.071250379E-1,4.365769386E0,-1.258512735E-1,4.372491470E0
2.941058228E1,-1.567652673E-1,4.623846054E0,-1.206694841E-1,4.628076145E0
2.942055025E1,-1.259366572E-1,4.757357597E0,-6.831932068E-2,4.759514564E0
2.943027186E1,-3.583365679E-2,4.824333191E0,-6.602287292E-2,4.824918010E0
2.944016228E1,2.181246132E-2,4.910004616E0,-9.965944290E-2,4.911064357E0
2.945045322E1,9.702256322E-2,4.910340309E0,-1.336635351E-1,4.913117266E0
2.946054311E1,1.719916463E-1,4.833386421E0,-2.231522799E-1,4.841590892E0
2.947069296E1,2.553905845E-1,4.479017258E0,-2.893213034E-1,4.495611945E0
2.948003343E1,2.527689338E-1,4.478816986E0,-2.913253307E-1,4.495393662E0
2.949038504E1,3.236542940E-1,4.238753319E0,-3.255856037E-1,4.263541695E0
2.950055593E1,3.486784697E-1,3.989715576E0,-3.834142685E-1,4.023234216E0
2.951029749E1,3.451523185E-1,3.721466064E0,-2.981560230E-1,3.749311511E0
2.952097082E1,3.927332759E-1,3.365482330E0,-3.176448345E-1,3.403176308E0
2.953049973E1,3.035052419E-1,2.608844757E0,-2.222958803E-1,2.635830392E0
2.954006488E1,3.768306375E-1,2.607470512E0,-2.446628809E-1,2.645895638E0
2.955042499E1,2.783898413E-1,1.850754738E0,-6.375247240E-2,1.872660776E0
2.956015113E1,3.649662733E-1,1.849767685E0,-9.138500690E-2,1.887641939E0
2.957058254E1,2.858927846E-1,9.206476212E-1,5.115592480E-2,9.653722884E-1
2.958001478E1,3.580458164E-1,9.206285477E-1,2.993714809E-2,9.882560206E-1
2.959044796E1,2.604621649E-1,-2.285470963E-1,-1.222526431E-1,3.674507086E-1
2.960004436E1,2.586684227E-1,-2.285032272E-1,-1.212311983E-1,3.658142715E-1
2.961019931E1,3.044440746E-1,-1.242618561E0,-1.380925179E-1,1.286800927E0
2.962046369E1,2.649566233E-1,-1.769330978E0,6.364035606E-2,1.790191112E0
2.963077910E1,3.789215088E-1,-2.103281975E0,8.987069130E-2,2.139030929E0
2.964049051E1,3.774743080E-1,-2.543827534E0,1.382945776E-1,2.575397205E0
2.965013238E1,4.323029518E-1,-2.896528244E0,1.618189216E-1,2.933078089E0
2.966001103E1,4.773270488E-1,-3.288342953E0,1.141627431E-1,3.324766701E0
2.967016869E1,5.044994354E-1,-3.575642109E0,1.437990069E-1,3.613919524E0
2.968206160E1,5.438221097E-1,-3.957365990E0,1.183305979E-1,3.996309572E0
2.969055780E1,5.900781155E-1,-4.196742535E0,7.185196877E-2,4.238632184E0
2.970059067E1,5.534210205E-1,-4.501769543E0,7.522207499E-2,4.536282862E0
2.971021317E1,6.094639897E-1,-4.750691414E0,3.855192661E-2,4.789780947E0
2.972002014E1,5.479870439E-1,-4.979389191E0,4.183679819E-2,5.009626416E0
2.973020416E1,5.755851865E-1,-5.065465927E0,-1.373916864E-2,5.098081220E0
2.974034957E1,5.744847655E-1,-5.132372379E0,-5.956178904E-2,5.164767816E0
2.975053650E1,5.862588286E-1,-5.246567249E0,-1.450977921E-1,5.281213940E0
2.976029744E1,5.183570385E-1,-5.188931942E0,-1.235983372E-1,5.216223276E0
2.977095348E1,4.629969299E-1,-5.189349651E0,-1.963341832E-1,5.213661197E0
2.978026817E1,5.290183425E-1,-4.949761391E0,-1.268790960E-1,4.979567907E0
2.979050869E1,4.328308702E-1,-4.846600533E0,-1.059585214E-1,4.867042890E0
2.980039447E1,4.034615755E-1,-4.635772705E0,-8.275330067E-3,4.653304019E0
2.981058426E1,4.027051330E-1,-4.310039043E0,2.220368385E-2,4.328868326E0
2.982044718E1,3.541944623E-1,-4.041802406E0,1.001499891E-1,4.058528111E0
2.983030879E1,2.521068156E-1,-3.753567696E0,-2.042996883E-2,3.762079967E0
2.984004290E1,2.230480015E-1,-3.418212414E0,-8.536320925E-2,3.426545402E0
2.985009442E1,1.431351006E-1,-3.099490166E0,-1.725095510E-1,3.107585315E0
2.986039311E1,1.904958636E-1,-2.687505722E0,-1.700688601E-1,2.699610916E0
2.987057301E1,9.396265447E-2,-2.301714420E0,-1.168848276E-1,2.306594961E0
2.988030238E1,1.222297400E-1,-1.861099243E0,-2.946227789E-2,1.865341397E0
2.989013317E1,2.452394217E-1,-1.391758919E0,-9.499281645E-2,1.416389388E0
2.990010994E1,1.714781970E-1,-9.295253754E-1,-1.427447796E-1,9.559279615E-1
2.991017666E1,1.560062170E-1,-3.568105698E-1,-1.089040041E-1,4.043659290E-1
2.992073754E1,2.400759161E-1,1.986513138E-1,-4.162538052E-2,3.143747163E-1
2.993058869E1,3.422315419E-1,7.732067108E-1,-3.795146942E-3,8.455681221E-1
2.994006275E1,2.592302263E-1,1.234163284E0,1.753646135E-2,1.261216417E0
2.995045416E1,3.101391494E-1,1.704279900E0,-4.399627447E-2,1.732827730E0
2.996113405E1,3.546643257E-1,2.077768326E0,-8.305126429E-2,2.109456212E0
2.997010442E1,3.702593446E-1,2.786466599E0,-1.601791382E-1,2.815518681E0
2.998008660E1,3.230713606E-1,2.792739868E0,-9.807038307E-2,2.813074630E0
2.999020811E1,2.721356153E-1,3.168806076E0,-2.907618880E-1,3.193733273E0
3.000050176E1,2.321580946E-1,3.542482376E0,-4.423408508E-1,3.577533255E0
3.001042306E1,9.668551385E-2,3.872719765E0,-5.043694973E-1,3.906621949E0
3.002010249E1,3.993794322E-2,4.121931076E0,-5.880025625E-1,4.163851324E0
3.003068301E1,-5.338409543E-2,4.536721230E0,-5.235837102E-1,4.567146733E0
3.004009832E1,-1.745754182E-1,4.536750793E0,-5.224180818E-1,4.570066191E0
3.005063645E1,-3.633109331E-1,4.768640518E0,-4.979847670E-1,4.808317383E0
3.006033483E1,-3.578745127E-1,4.768568993E0,-4.975200891E-1,4.807790620E0
3.007029926E1,-4.910562038E-1,4.730875969E0,-4.930853248E-1,4.781783848E0
3.008071957E1,-4.842376113E-1,4.730771065E0,-4.926718473E-1,4.780942008E0
3.009004468E1,-4.777793288E-1,4.539023399E0,-3.689528108E-1,4.578988172E0
3.010034707E1,-5.269960165E-1,4.538564682E0,-3.855739832E-1,4.585298406E0
3.011013025E1,-4.192335606E-1,4.222261429E0,-2.199261785E-1,4.248719322E0
3.012005608E1,-4.133649766E-1,4.221914291E0,-2.217819095E-1,4.247895726E0
3.013015379E1,-2.713795900E-1,3.648241043E0,-1.271848083E-1,3.660530777E0
3.014046572E1,-1.821890026E-1,3.303163528E0,-8.151793480E-2,3.309188315E0
3.015042697E1,-1.360518336E-1,3.020646095E0,-2.935951948E-2,3.023851008E0
3.016029546E1,-5.780026317E-2,2.627687454E0,2.555626631E-2,2.628447327E0
3.017015197E1,4.800990224E-2,2.263553619E0,2.343475819E-2,2.264183987E0
3.018057587E1,-3.715234995E-2,1.888681412E0,1.045616269E-1,1.891938399E0
3.019022843E1,-6.271594763E-2,1.414613724E0,1.962556839E-1,1.429538937E0
3.020066869E1,-6.175190210E-2,1.031292915E0,1.368300319E-1,1.042161615E0
3.021019285E1,-8.955582976E-2,5.523176193E-1,4.982358217E-2,5.617449498E-1
3.022303212E1,-1.554890275E-1,-7.010746002E-2,-1.691616178E-1,2.402239508E-1
3.023036749E1,-2.215490341E-1,-6.211223602E-1,-1.152848005E-1,6.694531695E-1
3.024001733E1,-2.585371733E-1,-1.099881172E0,-7.564485073E-2,1.132387834E0
